リンク,仕事内容,必要なスキル・経験
https://www.green-japan.com/company/3664/job/280484,"クライアント様からご依頼を頂いたシステムの設計〜実装の業務を遂行して頂きます。

▼具体的な業務内容の一例
・ナショナルクライアント様からご依頼頂いた新規バックエンド及びフロントエンドの開発
・EC案件の改修作業やメンテナンス
・VR/AR案件の要件定義〜開発
・LINEミニアプリ開発での機能追加や導入支援

▼開発環境一例
バックエンド：Ruby・Node.js・Java(Springboot)・PHP(Laravel)
フロントエンド：TypeScript・Vue.js
パブリッククラウド：AWS
データベース：RDB・NoSQL
コミュニケーションツール：teams・Zoom",
https://www.green-japan.com/company/9566/job/277813,"全国から参画できるフルリモートエンジニア◆東証プライム上場・エンド直案件多数で、裁量ある働き方が可能

■具体的な仕事内容
東証プライム市場上場企業の顧客を中心に、受託開発を行っている当社。
ほとんどがエンド直案件のため、あなたの働きやすい環境で最先端の案件にジョインできます！

【開発エンジニア】
■大手メーカー向けVue.jsでのECサイト開発
■大手メーカー向けのLaravelでのマッチングサイト開発
■エネルギー会社向けPythonでのAPI連携
■有名レストラン向けSwift、Kotlinでのモバイルアプリ開発
■クロスプラットフォーム ( Flutter,React Native)を用いたアプリ開発　など

★. 案件の種類は豊富
＿＿＿＿
AIやIoT、企業のDX化など、昨今需要と注目が高まる案件が豊富な当社。東証プライム市場上場企業の顧客が多く、最先端の環境で開発が行える点はエンジニアにとっての大きな魅力。「こんな技術を活かしたい」「この開発をしたい」など、希望を最大限考慮したアサインを行います！

★. フルリモートはメリットが沢山
＿＿＿＿
フルリモートのメリットは単に通勤時間を節約できるだけではありません。「上京したくないけど、レベルアップしたい」といった願いもフルリモートなら実現可能！さらに当社は、創業当時から代表の意思でフルリモート可能な案件を重視。「案件が変わって出社義務が生まれた」といったことは起こりません！

★. メンバーを1人にしないチーム体制
＿＿＿＿
当社では、すべての案件に必ずCTO（最高技術責任者）がジョイン。ミーティングにも可能な範囲で出席してサポートをしてくれます。さらに、当社に慣れるまでの間は必ずチーム制の案件にジョインしてもらうので、安心してスタートしていただけます。

★. ワンランク上のフルスタックエンジニアへ
＿＿＿＿
エンジニアとしてのレベルを上げ「どんなクライアントでも」「どんな案件でも」活躍できる、一歩上の人材へと成長が可能！需要高まるエンジニアの中でも、トップ層へと駆け上がれます！

■チーム組織構成
人間力重視で採用していることもあり、技術力が高いことはもちろん、しっかりとコミュニケーションが取れるメンバーが集まっています！

★2025年に100名の組織にすることが目標です！
年齢構成：
20代：20％、30代：70％、40代：10％
定着率：
100%（直近1年）",
https://www.green-japan.com/company/8112/job/144390,"DevOps Leadカンパニーは大手企業からベンチャー企業まで様々な企業と100%直案件で協働し、DevOpsやSRE領域に特化したサービスを展開しています。
DevOpsと聞くと何か特別なことをやっているように感じるかもしれませんがそうではありません。
エンジニアがより良い環境で開発できる環境を、様々な角度から作り出していくことが我々の使命です。

本ポジションでは、まずクラウドエンジニアとして下記の業務内容を担当します。
クラウド領域の能力を伸ばしつつ、ゆくゆくはDevOpsエンジニアやSREエンジニアへチャレンジしていただきます。

社内には開発/運用/インフラといった様々なバックグラウンドを持ったエンジニアが活躍しているように、
スキルチェンジをお考えの方にも安心な環境です。

◇システム設計（リージョン選択/クラウドリソース設計/ストレージ戦略 / データ分析）
◇Python / Go などを用いたプログラミング
◇高品質で安定した効率的なクラウドアーキテクチャの構築
◇Infrastructure as Code の知識を用いた構築・構成管理
◇開発サイクルを高速化しリリースフローを安定させる CI/CD 環境の構築
◇アーキテクトとしてクライアントとのコミュニケーション
◇モニタリング / アラート / ロギングの設計
◇マシンラーニングを代表とした新しいマネージドサービスの評価・検証

※ 原則チーム型でクライアントの伴走支援を行います。
※ 100%直案件のみです。

■■■案件例■■■
◇メガベンチャーでのDevOpsチームの立ち上げ、基本方針・ルールの策定。対応フロー策定。各部門からのドメイン・インフラ系依頼や、開発基盤構成・CI/CD等の相談に関する対応、各部門担当者との調整業務を担当。スキルセット：AWS, Azure, GCP, Terraform, Github Actions
◇メガベンチャーにおける開発者体験向上を狙った CI/CD フローの設計, GitHub Apps, SlackBot の開発運用を担当。スキルセット：Ruby on Rails

■■■ 技術スタック■■■
言語：Python、Ruby、React、Node.js、Typescript、Golang
FW：Django、Ruby on Rails
クラウド：AWS、GCP、Azure
DB：MySQL、PostgreSQL、BigQuery、
IaC：Terraform、Ansible、Chef
CI：Jenkins、CircleCI、GitHub Actions、CodePipeline、CodeBuild
仮想化：Docker、Kubernetes、EKS、ECS、Fargate、Vagrant
分析・可視化：Elastic search、Kibana、Datadog
バージョン管理：Git、GitHub、CodeCommit

■■■組織としての魅力■■■
◇ 大企業の中の社内ベンチャーという環境
我々は、東証プライム企業である株式会社メンバーズ内の社内ベンチャー
として立ち上がりました。
安定した環境の中ありながら、ベンチャー特有のスピード感と自由さを
持ったユニークな組織です。
社員発信で社内制度を作るなど、一人一人が組織運営に関わることができます。

◇ DevOpsLab
毎週金曜日の午後はエンジニアのスキルアップの時間として確保しています。
業務に必要な知識やスキルを習得するための時間として、DevOps専門教育、
社員間でのナレッジ共有やチーム間でのノウハウ共有、個人で習得したい
技術の追求等、エンジニアが継続的にスキルを伸ばせる環境を整えています。

◇ 在宅勤務制度
フルリモートでご就業いただくことが可能ですので、日本国内であれば
住んでいる場所は問いません。
また、育児や介護しながら働ける環境が整っており、どのような環境下でも
活躍いただけます。",
https://www.green-japan.com/company/9712/job/280677,"Webアプリ・モバイルアプリを中心としたバックエンド開発や、データサイエンティストとしてデータ解析業務をお任せいたします。

【言語・FW】Python：Django
================================

案件例：
【大手家具会社向け基幹システムの構築】
主にバックエンドの開発を担当していただき、スキルによっては開発リーダーもお任せします。
環境：PHP,Java,Ruby,Python
================================

「上流工程の案件に携わりたい」
「こんな開発スキルを身につけたい」
「将来こんなキャリアプランを実現したい」
まずはあなたの希望を教えてください！

働き方・キャリア..案件選択制でエンジニアの成長を第一に考えています。
直取引を含む上場企業や大手企業の中から案件をご紹介頂いているため、
自分の希望の働き方やキャリアから案件選択をすることができます。

◎initのアサインに対する考え方
initではエンジニアとしての市場価値を高める為、スキル・キャリアアップを最重要事項として考えています。具体的な取り組みとしては、一人ひとりのエンジニアに対して個別に「キャリアプラン」の作成を行い、本人の志向性と市場トレンドなどを加味しながら最適な開発プロジェクトへのアサインを行っています。プロジェクトの参画期間についてもエンジニア本人の希望とキャリアアップをベースとして設定するため、無理なく長期的な成長を実現することが可能です。

 ━━━《入社後の流れ》━━━
1.キャリアプランの作成
仕事の価値観、将来の目標、案件の希望(スキル・収入・働き方)等を営業担当が細かくヒアリングし、
ゴールから逆算した、ロードマップを作成。

2.案件紹介
複数の案件の中から、エンジニア主体で案件を選択

3.案件決定
参画後も、定期的なSlackでの連絡・代表や営業との1on1でのキャリアや働き方の相談等、
安心して成長し続けるために継続的に会社でサポートします。

■ initのエンジニアメンバーについて
・平均年齢 28歳（若手メンバーが多いです）
・リモート活用率100%(フルリモート5名）
・開発経験が豊富で会社想いなメンバー

■ 組織図
会社全体：11名
代表：1名
エンジニア：8名
デザイナー：1名
人事：1名

■init CRED（行動指針）
1.常に変化を求めて挑戦する
2. 無理をしすぎない
3. 成長するためにプライベートを大切にする
4. スキルよりも人柄を重視する

《メッセージ｜代表取締役 ヤマタク》
人は、成長する意欲さえあれば、
後は最適な環境に身を投じることで自然と成長することができると私は確信しています。

だからこそ init では、「誰もが安心して成長できる環境を創る」をビジョンに掲げ、
一人でも多くの成長を支えられる存在でありたいと考えています。

社員一人ひとりの考える、キャリアビジョンを明確にし
“ 会社と共に人も成長できる環境 “ を社員全員で創っています。

少しでもinitに興味を持って頂いた方は、是非一度カジュアルに話しましょう。
お会いできることを、心より楽しみにお待ちしております。

代表取締役
ヤマタク",
https://www.green-japan.com/company/9026/job/175355,"【はじめに】

応募要項をお読み頂きありがとうございます。
弊社は2019年に設立された若いベンチャー企業です。
名古屋市主導の元、先端技術に挑戦する少し毛色の違うIT企業です。

現在はSESと自社プロダクトの開発を主な事業としております。
SESと聞いた瞬間にアレルギーを起こされてしまう方もみえるかと思いますが、もう少々お付き合い頂けたらと思います。

弊社はあくまでもITベンチャー企業です。
そのため、評価制度はSESを主力事業として行っている事業者とは全く考え方が異なります。

弊社のSESに関する報酬制度は非常に明確で、従業員の方に契約単価を個別に開示し、契約単価に応じた額を給与として支給しています。
SES事業者の多くは契約単価を開示しないケースが多いと思いますが、弊社は会社経営に必要なリソースの全てをエンジニアの方の技術的成長支援と自社プロダクト開発費に当てているため、報酬体系をクリアに出来るのです。

また、顧客との交渉により、フルリモート・スーパーフレックス制度を導入しています。
コツコツ真面目に進められる方、チャット等で定時・必要時の報連相がきちんと出来る方を募集しています。
実力は伸びしろを見て判断しますので、自分なんかと思わず応募頂きたいです。
一番重視するのは実力よりも社風やビジョンにマッチするか、自ら努力できるかという部分を評価し決定します。
働かれている方には、日中は親の介護をし、田舎のご実家から夕方～夜にかけて対応されている方もみえます。
勤務時間の欄が必須なので9時～18時と書きますが、スーパーフレックス制度のため一般的な縛りはありません。


【仕事内容】
WEBアプリケーション開発メンバーとして参画いただきます。

基本的にジョブ型採用のため、お持ちのスキルとプロジェクト内容のマッチングとなります。
入社後に全く技術領域が異なるプロジェクトにアサインされることは基本的にございませんが、例えばPGとして入社してもPLをお任せすることはあります。設計工程もお願いすることもあります。
縦方向へのポジション移動に寛容な方を求めております。
押し付ける形のポジション移動ではなく、作業量・実力に応じて単価も調整致します。
「出来ない・知らないからやらない」ではなく「出来ないけどやるだけやってみる」という方を求めております。
せっかく一緒に働くのですからキャリアアップしていただきたと思います。

【参画可能ポジション】
◯設計・PL
現在最も募集している領域です。要件を設計書にまとめて頂く仕事です。

○バックエンド
PythonやJava等でAPIを設計したり、バッチ処理等サーバーサイドの上流工程である設計から製造、テストまで幅広いポジションで参画可能です。

○フロントエンド
TypeScript、React.jsやVue.jsを始めとした最近盛り上がっているフロントエンド技術を用いて実装頂きます。

○インフラ
AWSを始めとしたクラウド基盤の設計・構築やオンプレミスのデータ蓄積基盤の設計・構築をお願いします。

【言語】
JavaScript(TypeScript, React.js, Vue.js), HTML, CSS, Python, Java

【OS】
RHEL（CentOS), Windows, Ubuntu, Amazon Linux

【ミドルウェア】
Nginx, Apache, Tomcat

【プラットフォーム】
AWS, GCP, Azure,

【DB】
AWS上のRDS及びNoSQL, OracleDB, MySQL, PostgreSQL

【仕事の魅力】
上流工程の中でもプロジェクトマネージャに近いポジションが多い（プロジェクトマネージャとして参画する場合もあります）ため、キャリアップにも繋がります。

【社内の雰囲気】
余計なことは考えず仕事に取り組める普通の環境です。
大手企業の引き合いが多いため、比較的稼働は安定しています。",
https://www.green-japan.com/company/5125/job/245276,"Ruby on Rails 等のプログラミング言語を用いたプロダクト開発やその運用をお任せいたします。

新プロダクトは既に立ち上がり始めています！
可能な限り早期にキャッチアップいただき、入社後3ヶ月程度を目安に一つの領域の責任者としてお任せしていきたいと考えています。

▍開発環境
【主な技術スタック】
■使用言語等：Ruby on Rails, Python, TypeScript, Next.js, jQuery
■インフラ：AWS, Terraform, MySQL, Elasticsearch
■開発ツール：GitHub, Asana, Slack

【現状の課題】
事業の成長に伴い、現状以下のような課題感を抱えておりますので、共に解決をしていきたいと考えております。
・リファクタリング・技術負債の返済
・高生産性の開発体制・フローの構築
・新プロダクトの開発着手
・CTOのCIO業務との兼務の解消
・エンジニアチームの組織作り

【フラットでワンストップな開発環境】
ビジネスサイドのメンバーを含めて異なる職種のプロフェッショナルがお互いのスキルを尊重する風土があり、日々フラットに意見を交わしています。
ビジネス要求にしたがって開発するのではなく、要求に対して「本質的に必要なものは何か？」という意見交換と合意の上で、開発に着手できます。開発サイドからビジネスサイドへの提案もしやすい環境です。",
https://www.green-japan.com/company/2669/job/260137,"現時点ではSESを軸にしていますが、IT事業を中心に様々な事業開発にチャレンジしています。エンジニアがスキルアップできることをベースに、社員と共に会社が成長する機会を創出し、リモートワークやワーケーションなど自由な働き方の実現を目指しています。直近では、社員が仕事や学習に利用できる勉強カフェをオープンしました。次は北海道富良野エリアでの民泊や新規事業の立ち上げを模索しています。

SESでは自社サービスを提供する企業、ゲーム会社、通信キャリア、Sier等でインフラ構築からWeb系システム開発など、スキルマッチしたプロジェクトを担当頂いています。
リモートワークも推奨しており、現在フルリモートワークが65%、出社とリモートワークの組合せが15%、出社が20%となっています。

現在の目標は、早期に50名体制を実現し、SES、請負、自社サービス、３事業の立ち上げと拡大。
そして自由な働き方の実現に向けて、日本各地に民泊物件を開設、沖縄、北海道、セブ島に開発拠点を立ち上げることが、当面の目標です！

【プロジェクト例】
■Webサービス提供会社
・大規模ECサイトのシステム開発・設計
・Angularでの一般ユーザ向け画面開発・設計
・PHP(Laravel)でのAPI開発・設計
・API Geteway、Cognito、EC2、CloudFront、S3、RDSなどAWS関連の環境構築・設定

■WEBサービス提供会社
・クローリングデータを用いたpython、rubyによる名寄せ処理の運用
・大量データ分析によるロジックの最適化/改修対応
・Jenkins,Azkabanを使用した自動化作業
・EC2,S3,Aurora等のAWS環境構築/設定

■Webサービス提供会社
・Ruby,Ruby on Railsによるe-ラーニングシステムの設計・開発

■仮想通貨サービス提供会社
・GO言語でのサービス管理システムの設計・開発
・nodeJsを利用したテスト自動化

＜ジェネスティコンサルティングの大きな特徴は２つ！　自由な働き方の推進とキャリア支援です＞
１　キャリア構築についての考え方
基本的に、キャリアは主体的に自分で決めていくというスタイルです。
そのために上司とも、しっかりとしたコミュニケーションをとり、やりたいプロジェクトを可能な限り選択できるように進めていきます。
前職ではCOBOLなどで開発を行っていたエンジニアが当社へ入社し、現在ではPythonでのweb開発に携わっています。

２　教育支援制度について
ジェネスティコンサルティングには、様々な教育支援制度があります。
【特別教育研修費】
・社員の成長に利用できる、特別教育研修費を用意しています
・この研修費はテキストの購入、資格試験の受験、セミナーの受講費用など、
社員と会社、双方の成長に繋がると判断されるものであれば何にでも適用可能です！

【学習支援制度】
・若手エンジニアの成長をサポートする為、
本社で行う学習に対して、1時間当たり1,500円の手当を支給しています。
※別途、上限時間の設定があります

【資格手当/資格取得一時金】
推奨資格を取得した場合、取得祝いとして資格取得一時金を支給。更に資格手当を毎月支給しています。
受験費用は特別教育研修費を利用して、社員は無料で受けられます。

【社内コミュニケーション】
・社内の連絡は主にSlackを利用して気軽なコミュニケーションを図っています。
・情報共有は主にConfluenceを利用しています。",
https://www.green-japan.com/company/5606/job/170093,"◇◆システム開発作業◆◇
得意な言語を用いて開発工程の要件・設計～プログラミング・テスト・リリース及び保守まで幅広い作業の中でスキルにあった作業をお願いします。
主に銀行・生損保・建設、自動車・商社・通信・年金、パッケージ等々と様々な分野での開発作業となります

〇入社後は、担当営業に現場のことや作業のことを相談して安心して作業をしてください。長期のプロジェクトに従事することも安心のひとつですが、あなたの能力にあったプロジェクトに携わることも安心のひとつと考えています

〇低い離職率
離職率が低く、長く働く従業員が多い会社です。
長年在籍した社員には20年表彰、10年表彰をしています。2021年は5名を表彰しており本年は4名の予定です

〇平均残業時間10時間以下
給与にはみなし残業代27時間分が含まれていますが、ほとんどの社員は27時間の残業は行っておらず、残業0時間のメンバーも多数おり、平均10時間以下です。もちろん27時間を超えた分は全額支給します

〇リモートは
アフターコロナを見据えて働き方も大きく変わってきました。「リモート勤務」が多くなっています

〇ネビットの仲間は
ネビットの社員年齢層は20代～60代のメンバーが在籍しています。気さくなメンバーが多く風通しの良い職場です。

管理職も元技術者、役員も元技術者ですので時には良き相談相手にもなっていたりと、技術者にとって働きやすい職場環境を目指し常に改善しています

〇ネビットの将来は
ネビットはコロナ禍でも優良取引先に恵まれ事業縮小することなく更なる発展を目指して積極的に採用をしています

優良プロジェクトは多数寄せられていますが参画メンバーが不足しています。あなたの得意な言語での新たな歴史に名前を刻んでください

＜ご注意ください＞
完全在宅のフルリモート勤務ではありません。原則リモートですが適時出社が必要な業務ですので、遠隔地や海外在住の方はご遠慮ください。
ご希望に応じて契約社員での採用は検討しますが、個人事業主、フリーランスとしての契約はありません。",
https://www.green-japan.com/company/111/job/275410,"【所属事業部】
BtoB、BtoC向けWebアプリ、スマホアプリ・業務アプリの新規開発、Webサイト制作に強みを持ち、戦略に基づいたシステム企画〜要件定義、設計/開発・運用までワンストップで行う事業部です。

受託（社内）開発をメインとし、プロジェクトマネージャー、プロデューサーを筆頭に、UIディレクター、デザイナー、フロントエンドエンジニア、サーバーサイドエンジニア、クラウドエンジニアなどの様々な職能のメンバーとチームを組み、開発を行います。

【募集ポジション】 
　PM/PL候補

【具体的な仕事内容】
フルリモート環境でFinTech/金融業界を中心にWebアプリケーション開発プロジェクトのマネジメントをお任せします。

UI/UXやアーキテクチャ選定も含めて提案する弊社では、ディレクターやデザイナー等様々な職種のメンバーと連携を取りながらプロジェクト成功に向けてリードし、ご経験に応じて企画提案から受注までの工程もご対応いただきます。
開発手法はウォーターフォール開発、アジャイル開発等様々ですので、個々の適性や希望を考慮しながら開発のスピード感を経験できます。

案件受注（※コンペに参加することもあります！）
▼PM/PLを中心とするチームで、クライアントと打ち合わせ
▼要件の抽出、取りまとめ、サポート
▼プロジェクト収支とスケジュールの見積もり
▼アーキテクチャ選定
▼プロジェクトメンバーの調達
▼SEとして開発、PGメンバーの進捗管理なども担当
▼納期までに成果物の作成
▼納品立ち合い
納品後フォロー、保守等

当社のクライアントは誰もが知る大手ナショナルクライアントが多数。
そんな企業様のプロジェクト初期からサービスアップデートのPMを経て、様々な経験を積んでいただくことができるポジションです。

-----------------------
＜案件事例①：法人・個人事業主向けポータルサイトの新規開発プロジェクト＞
概要：金融機関に提供するポータルサイトの新規開発
外部のクラウドサービスと連携し金融機関と企業のつながり強化、取引のデジタル化を促進する機能を搭載した新規サービスの開発。
担当：要件定義～運用保守
人数：7名
開発言語：Kotlin(Springboot)、Node.js、TypeScript(Nuxt.js, Vue.js)
ポイント：外部のクラウドサービスと連携した新たなサービスの共同開発を行う。

＜案件事例②：コンシューマ向け信託財産管理の新規開発プロジェクト＞
概要：信託財産および口座情報、カード情報をもとに資産を管理し、公正証書作成のサポートを行うWebアプリケーションの新規開発。
インフラ、フロント、バックエンドを一貫したウォーターフォール開発。
担当：要件定義〜運用保守
人数：15名
開発言語：Java、Kotlin
ポイント：金融業界におけるセキュリティと品質の水準を担保しながら開発を行う。

■ 開発環境一例
言語：Java、Kotlin、Python、JavaScript、TypeScript
フレームワーク：Spring、Laravel、React.js、Vue.js、Sprinboot
DB：MySQL、PostgreSQL、Oracle、SQLServer
インフラ：AWS、GCP、Docker
開発手法：ウォーターフォール、アジャイル
※アーキテクチャ選定から行う弊社では様々な技術を取り入れてクライアント課題に対してアプローチしています。",
https://www.green-japan.com/company/8534/job/161475,"【会社スタンス】 
弊社は、全社員1人1人に対しての『個別最適型キャリア支援』を大切にしているIT企業です。その結果、創設以来5年間エンジニア定着率・約98%と高い定着率を誇っています。

と、そもそも「キャリア」と聞いてもピンと来る方は少ないでしょう。当初は社員からも「怪しい」「洗脳されそう」と言われました（笑）

ただ、先の見えない時代において、「自己責任」だと個人のキャリアプラン・ライフプランを本人だけに押し付けるのは無責任なんじゃないかと、と私たちは考えます。社員と会社とで対話を重ねながら、試行錯誤を繰り返し、共に歩んでいく。縛り付けるのではなく、互いに自律した関係。そんな組織のあり方を一緒に模索してくれる方を募集中です！

＜個別最適化されたキャリア／成長支援＞
・社員一人一人に対して専属メンター×担当営業が成長支援と継続フォロー
・国家資格キャリアコンサルタントによるキャリア支援「セルフ・キャリアドック」
・社外講師によるコミュニケーション研修実施
・ベネフィット・ワン（健康促進、スキルUP‥等の社員自身が選べる福利厚生制度）
・資格取得支援制度（70超のIT資格が対象／受験料100％補助）

＜キャリアの選択肢＞
・早期活躍＆定着に向けたオンボーディング制度
・取引先3,000社以上の優良案件が豊富にあります（2024年6月時点）
・本人のキャリア希望に併せてチャレンジ可能なエンド直、元請直案件を保有しています。
・単価／案件情報100％開示
・高還元率×賞与年3回＝業界でも高い給与水準を達成しています。

＜働きやすい環境＞
・残業少、年間休日130日（2022年実績）
・びずめし（健康支援を目的とした食事福利厚生支援）
・ママ、パパ応援
・副業OK実績多数
・リモートワーク相談可能
・創業以来エンジニア定着率98%（2024年3月時点）
・退職金制度

【お任せする仕事】
顧客が行うプロジェクトへ参加をし、Pythonエンジニアとしてシステム開発業務支援を行います。

国内を代表するメガベンチャーのWebサービス案件をはじめモダンな開発環境で成長できるプロジェクトが多数。取引先数は3000社以上ある為、キャリアアップやスキル・希望に合ったプロジェクトでご活躍ください。


＜案件例＞
■データマネジメントに関わるPython機能追加案件（フルリモート案件）
環境：Python、SQL
工程：要件定義、基本設計、詳細設計、製造、テスト

■商社向けデータ抽出支援業務（フルリモート案件）
環境：Python、AWS、SQL
工程：要件定義、基本設計、詳細設計、製造、テスト

■Webアプリケーション設計開発案件（リモート導入案件）
環境：Python、Django、Javascript、AWS、Docker 
工程：企画、要件定義、基本設計、詳細設計、製造",
https://www.green-japan.com/company/6172/job/238225,"＜職務概要＞
弊社では「SIGNATE Cloud」という全社レベルでDX推進を可能にする実践型人材育成サービスや日本最大のデータ分析コンペティションプラットフォームである「SIGNATE Competition」を提供しています。
プロダクトの価値を最大限にすることを考え、技術で開発をリードしていただける方を募集いたします。
仕様や設計はもちろん、自ら手を動かしてコードを書ける能力が求められます。
将来的には、開発現場の知見を持ちつつ、他メンバーとの密なコミュニケーションを通じて、開発チームをリードしていくことも期待しています。

＜職務詳細＞
・技術やアーキテクチャ選定
・開発チームの生産性の向上
・Gitおよびタスク管理ツールを利用した開発
・コードレビューを通じた品質管理
・開発チームの技術的なチャレンジの推進
・Ruby on Rails, Python(Django), Go等を使ったWebアプリケーションの実装開発
・React, Vue 等を用いたUI実装
・API設計 / DB設計
・IaCのインフラの構築 / 運用

【業務内容】
業務内容(雇入れ直後)：配属先にかかる一切の業務
業務内容(変更の範囲)：・適性や業務上の必要性により、当社の全部署（具体的な部署名は組織図等により別途示す）・当社が将来、新規事業を開始した場合等は、これらに関する業務内容への変更も含む",
https://www.green-japan.com/company/4420/job/184417,"全世界で5,000万人以上が利用している「CLIP STUDIO PAINT」やその他サービスの機械学習を活用した機能の研究および開発を行う開発チームに所属していただきます。
CLIP STUDIOシリーズには画像処理や機械学習を活用した機能が多種多彩に備わっています。
昨今、機械学習を用いた機能はますます重要性を増してきています。
ぜひあなたの力を当社で発揮してください！
 
開発言語・開発ツール
開発言語：Python, C++
フレームワーク/ライブラリ：PyTorch, scikit-learn, OpenCV, numpy, scipy, pandas
開発ツールおよびCI：Docker, Git
コラボレーションツール：Typetalk, Backlog, Google Workspace, Gyazo, Zoom",
https://www.green-japan.com/company/7297/job/112249,"弊社主力製品の「ENES」の開発全般をお願いします。現在様々な企業と協業し、サービス拡大していく中で必要となる機能の開発からサービスの運用を担当していただきます。志向性に応じて、柔軟に関わり方はご相談可能です。こちらの募集では遠隔地でのリモート勤務を前提としています。

【具体的には】
■自社サービスにおける新機能の設計・開発
■提供企業向けのカスタマイズ、保守・運用　等に携わっていただきます。

アジャイル的な開発体制をとります。企画・営業と開発者で意思疎通を図りながら、新機能の追加や既存顧客向けのアップデートなどを担当いただきます。言語としてはPythonを用いた開発が多くなるかと思われます。インフラに関してはAmazon Web Servicesお技術を積極的に取り入れています。

■開発言語：Python
■OS：Linux 
■インフラ：AWS

【この仕事の魅力】
■ハードウェアからソフトウェア・データ分析まですべて社内で開発しているため、IoTに関わる技術全般の知識と経験を得ることができます。
■エネルギーとの関係の大きな変革を見据え、将来の社会の一部を担うサービスを開発できます。

【社内の雰囲気】
とてもフラットな組織です。また、定期的に交流会などのイベントも開催しています。リモート勤務も可能なため、柔軟な働き方が可能です。",
https://www.green-japan.com/company/4108/job/263072,"顧客のシステムの業務改善に関わるプロジェクト推進を行っていただきます。
■チームを牽引する立場として、予算・収支管理、プロジェクト管理、顧客折衝、組織組成（メンバーアサイン）を担当します。直接お客様の事業に貢献できる仕事が多数あり、大手顧客の様々な案件を通じ、企画提案、プロジェクト運営などキャリアアップが可能です。

■ご提供しているサービス（案件）の事例
・「データ基盤の開発・運用・保守対応」
クラウド（AWS）上のデジタルサービス用のプラットフォーム上にあるデータ基盤で、社内の各事業部へのサブスクリプションサービスとして展開。お客様のビジネスの成長を支える立場であり、技術者としてだけではなく、お客様社内の多様なニーズに応えるためのビジネス的な観点も必要なプロジェクト。

・「先端IT技術の導入支援」
ドローン、AI、RPAを活用した新事業の運用保守改善提案。
R&Dおよび、ビジネス拡張を見据えた業務効率化の企画提案、および導入計画の策定、導入の推進。

※いずれも、ほんの一例です。

■仕事の魅力
・都会（人材不足）と地方（仕事の不足）の課題を還流し、持続可能な社会を目指しています。
・上流の立場にて改善提案ができます。
・現場責任者として一定の裁量権をお渡しします。
・最適なチーム編成や新規メンバーの採用など事業拡大に繋がる組織形成をお任せしています。
・Teamsでのチャット、 Web会議でのコミュニケーションが基本となります。

■ご担当いただく顧客
大手グローバル製造会社様、大手製薬会社様、大手人材ビジネス企業様、エンターテインメント系広告メディア事業会社様等、他いずれも日本の生活を支える大手企業様と直接のお取引となります。
従事すべき業務の変更の範囲：すべての業務への配置転換あり",
https://www.green-japan.com/company/3533/job/190428,"ゲーム機器のシステムアプリやモバイルアプリ (Android, iOS)のテスト業務の自動化。
自動化のためのツールをPythonで作ります。
テスト自動化要件定義、自動テストの設計、実装、実行、管理など。

言語: Python　フレームワーク: Appium　 CI/CD: Jenkins
データ可視化: ELK Stack

テストデータの収集・分析・解析により、テスト自動化を改善・改良していきます。
データ解析を行いながら、テストの高速化と確実性に向けどうすれば自動化できるかなど自分の考えや意見を活かしながら実装できます。例えば、人が手で書いているスクリプト処理を機械学習でモデルを作ることでさらに品質向上に繋げていくなど、単なる自動化の取り組みに終わらず、煩雑な業務を効率化しソフトウェア開発の生産性を向上させるために新しい事にもチャレンジしている仕事です。


◆従業員月平均残業時間推移　2021年度12.5H 2020年度：12.9H　2019年度：14.9H",
https://www.green-japan.com/company/4054/job/272627,"【仕事内容】
弊社ラボ開発のマーケティングPJに参画していただきます。（自社正社員:5名）
複数プロジェクトのうち一つにアサイン予定になります。
全て関連業務なのでメンバー間での業務・技術知識等の情報交換も活発に行われています。

■主にデータ活用のための基盤を開発・保守を行っています。
　ビッグデータを取り扱うため、「AWS」「Snowflake」を利用しています。
　クラウド、データ操作するために「Python」を用いていることが多いです。
　・Python
　・AWS
　・Snowflake

■データ閲覧用のWEBシステムの開発・保守も行っています。
　・Python（Flask）
　・React
　・Next.js

■担当していただく工程は以下となります。
　・調査
　・基本設計
　・詳細設計
　・実装
　・テスト
　・クラウド環境構築など

【当社の魅力】
■原則フルリモートです。
オフィスへの出社はなく、お住まいで勤務していただけます。
通勤に時間を取られないからこそ、自由時間も多く確保できる環境。出社日も設けていません！
リモートでもコミュニケーションを取りやすく、気軽にチームに相談できる環境を用意しています。

■固定費などを徹底的に削減しており、その分社員に還元しています！
現在弊社ではバーチャルオフィスを導入しており、賃料がかかっていません。
また事務業務や営業活動は社長が行ない、役員・社員すべて現役のエンジニアです。
固定費などを削減している分、エンジニアに給与や賞与などでしっかり還元しています！

■面倒な社内業務一切なし！プライベートを充実させることができます！
弊社では勉強会や部活動など業務外の活動は一切行っていません。
そのため仕事とプライベートをしっかり分けたい方には合っていると思います。",
